0,1162.75
100,99001.3
200,145167.8
300,216059.0
400,290438.45
500,357773.2
600,436358.85
700,528247.15
800,636003.25
900,766739.6
1000,903495.0
1100,1032145.55
1200,1178407.6
1300,1334484.25
1400,1501948.95
1500,1686238.45
1600,1882155.1
1700,2090553.75
1800,2312802.35
1900,2547943.45
2000,2803773.85
2100,3066512.2
2200,3341732.7
2300,3629674.5
2400,3932594.9
2500,4248647.0
2600,4578959.3
2700,4925754.75
2800,5288451.95
2900,5660963.95
3000,6053207.8
3100,6457420.7
3200,6875620.2
3300,7309618.8
3400,7757091.4
3500,8218653.25
3600,8692389.3
3700,9180625.05
3800,9694337.75
3900,1.022429435E7
4000,1.07577391E7
4100,1.13068122E7
4200,1.18704532E7
4300,1.24494829E7
4400,1.3048347E7
4500,1.366718255E7
4600,1.429357555E7
4700,1.4940829E7
4800,1.55982392E7
4900,1.62650538E7
5000,1.69679122E7
5100,1.76870486E7
5200,1.8411554E7
5300,1.91413601E7
5400,1.989332575E7
5500,2.06780869E7
5600,2.146684905E7
5700,2.226306645E7
5800,2.307942585E7
5900,2.390573685E7
6000,2.47561225E7
6100,2.561023575E7
6200,2.65042574E7
6300,2.7397048E7
6400,2.830420155E7
6500,2.92221271E7
6600,3.015951115E7
6700,3.11225774E7
6800,3.209716815E7
6900,3.308940465E7
7000,3.40908746E7
7100,3.51239771E7
7200,3.61505135E7
7300,3.719329365E7
7400,3.82588837E7
7500,3.933233885E7
7600,4.04219009E7
7700,4.152729645E7
7800,4.26565959E7
7900,4.37998821E7
8000,4.497900715E7
8100,4.615840585E7
8200,4.736023815E7
8300,4.856829415E7
8400,4.979611625E7
8500,5.102787105E7
8600,5.229207925E7
8700,5.35537908E7
8800,5.482955755E7
8900,5.61344606E7
9000,5.74395345E7
9100,5.876847825E7
9200,6.011783795E7
9300,6.14911357E7
9400,6.28775993E7
9500,6.42687822E7
9600,6.568834895E7
9700,6.71118484E7
9800,6.85625347E7
9900,7.003196125E7
